id_area;id_programa;nome_programa;ies;id_instituicao;inicio_mestrado;inicio_doutorado;conceito_recomendado
31;33063010004P6;COMUNICA??O;UNIP;216;1997;;3
31;33034010004P7;COMUNICA??O;UNIMAR;207;1997;;3
31;33018014002P2;COMUNICA??O;FCSCL;29;2006;;3
31;42002010031P1;COMUNICA??O;UFSM;145;2006;;3
31;31021018008P2;MUSEOLOGIA E PATRIM?NIO;UNIRIO;219;2006;;3
31;33006016003P4;CI?NCIA DA INFORMA??O;PUCCAMP;82;1977;;2
32;33005010020P3;SERVI?O SOCIAL;PUC/SP;81;1972;1981;6
32;42005019008P5;SERVI?O SOCIAL;PUC/RS;80;1977;1998;5
32;20001010003P6;POL?TICAS P?BLICAS;UFMA;123;1993;2001;5
32;25001019031P3;SERVI?O SOCIAL;UFPE;131;1979;1999;5
32;53001010035P1;POL?TICA SOCIAL;UNB;157;1990;2002;5
32;31001017066P9;SERVI?O SOCIAL;UFRJ;137;1976;1994;5
32;31004016028P9;SERVI?O SOCIAL;UERJ;108;1998;2005;5
32;32002017019P0;ECONOMIA DOM?STICA;UFV;149;1992;;4
32;41001010047P6;SERVI?O SOCIAL;UFSC;142;2001;;4
32;33004072067P2;SERVI?O SOCIAL;UNESP/FR;169;1991;1991;4
32;31005012021P0;SERVI?O SOCIAL;PUC-RIO;83;1972;2002;4
32;21001014005P1;POL?TICAS P?BLICAS;FUFPI;48;2002;;4
32;40002012020P0;SERVI?O SOCIAL E POL?TICA SOCIAL;UEL;101;2001;;4
32;30001013020P6;POL?TICA SOCIAL;UFES;117;2004;;4
32;31003010049P3;POL?TICA SOCIAL;UFF;118;2002;;4
32;24001015019P0;SERVI?O SOCIAL;UFPB/J.P.;130;1978;;3
32;33078017004P6;POLITICAS SOCIAIS;UNICSUL;189;2006;;3
32;42006015005P2;POL?TICA SOCIAL;UCPEL;94;2006;;3
32;28003012003P0;POL?TICAS SOCIAIS E CIDADANIA;UCSAL;96;2006;;3
32;23001011027P0;SERVI?O SOCIAL;UFRN;138;2000;;3
32;32005016013P0;SERVI?O SOCIAL;UFJF;121;2005;;3
32;26001012016P7;SERVI?O SOCIAL;UFAL;112;2004;;3
32;15001016036P7;SERVI?O SOCIAL;UFPA;128;1996;;3
33;33003017066P7;FILOSOFIA;UNICAMP;182;1994;1994;6
33;32001010012P9;FILOSOFIA;UFMG;124;1974;1993;6
33;33002010031P2;FILOSOFIA;USP;249;1971;1971;6
33;42005019004P0;FILOSOFIA;PUC/RS;80;1974;1995;6
33;42001013032P8;FILOSOFIA;UFRGS;136;1981;1988;6
33;31005012006P1;FILOSOFIA;PUC-RIO;83;1973;1985;5
33;33001014010P9;FILOSOFIA;UFSCAR;143;1988;2001;5
33;31004016016P0;FILOSOFIA;UERJ;108;1992;1998;5
33;42007011010P2;FILOSOFIA;UNISINOS;224;2001;;4
33;41001010029P8;FILOSOFIA;UFSC;142;1997;2005;4
33;42002010002P1;FILOSOFIA;UFSM;145;1973;;4
33;33005010008P3;FILOSOFIA;PUC/SP;81;1977;2001;4
33;24001015046P8;PR. INTEGRADO DE FILOSOFIA (UFPE-UFPB-UFRN);UFPB/J.P.;130;;2006;4
33;24001015005P0;FILOSOFIA;UFPB/J.P.;130;1979;;4
33;31001017022P1;FILOSOFIA;UFRJ;137;1977;1980;4
33;31001017123P2;L?GICA E METAF?SICA;UFRJ;137;2006;;4
33;23001011030P1;FILOSOFIA;UFRN;138;2001;;4
33;40001016039P7;FILOSOFIA;UFPR;133;2000;;4
33;28001010042P7;FILOSOFIA;UFBA;114;2001;;4
33;32007019012P7;EST?TICA E FILOSOFIA DA ARTE;UFOP;127;2006;;3
33;53001010048P6;FILOSOFIA;UNB;157;1999;;3
33;40003019015P3;FILOSOFIA;PUC/PR;79;2003;;3
33;32029012003P4;FILOSOFIA;FAJE;23;2006;;3
33;33072019001P9;FILOSOFIA;USJT;248;2003;;3
33;33004110041P1;FILOSOFIA;UNESP/MAR;173;1996;;3
33;40015017005P2;FILOSOFIA;UNIOESTE;215;2005;;3
33;52001016011P9;FILOSOFIA;UFG;119;1993;;3
33;22001018037P3;FILOSOFIA;UFC;115;1999;;3
33;22003010011P7;FILOSOFIA;FUNECE;51;1998;;3
33;25001019014P1;FILOSOFIA;UFPE;131;1979;;2
33;31006019001P6;FILOSOFIA;UGF;150;1976;1979;2
34;33002010028P1;SOCIOLOGIA;USP;249;1971;1971;7
34;31012019001P2;SOCIOLOGIA;IUPERJ;73;1973;1980;7
34;31001017020P9;SOCIOLOGIA E ANTROPOLOGIA;UFRJ;137;1980;1993;7
34;33003017039P0;CI?NCIAS SOCIAIS;UNICAMP;182;;1985;6
34;42001013012P7;SOCIOLOGIA;UFRGS;136;1973;1994;6
34;33001014009P0;CI?NCIAS SOCIAIS;UFSCAR;143;1988;2000;5
34;33003017015P3;SOCIOLOGIA;UNICAMP;182;1974;2003;5
34;31004016020P8;CI?NCIAS SOCIAIS;UERJ;108;1994;1999;5
34;53001010009P0;SOCIOLOGIA;UNB;157;1970;1984;5
34;41001010018P6;SOCIOLOGIA POL?TICA;UFSC;142;1985;1999;5
34;33004030017P7;SOCIOLOGIA;UNESP/ARAR;165;1981;1993;5
34;33005010006P0;CI?NCIAS SOCIAIS;PUC/SP;81;1973;1982;5
34;31002013007P9;DESENVOLVIMENTO,AGRICULTURA E SOCIEDADE;UFRRJ;141;1976;1995;5
34;25001019012P9;SOCIOLOGIA;UFPE;131;1967;1995;5
34;22001018008P3;SOCIOLOGIA;UFC;115;1976;1994;5
34;32001010033P6;SOCIOLOGIA;UFMG;124;1981;2007;5
34;28001010023P2;CI?NCIAS SOCIAIS;UFBA;114;1990;1999;4
34;33002010134P6;INTEGRA??O DA AM?RICA LATINA;USP;249;1988;1999;4
34;32008015007P0;CI?NCIAS SOCIAIS;PUC/MG;78;1999;2006;4
34;24001015004P3;SOCIOLOGIA;UFPB/J.P.;130;1979;1999;4
34;42005019030P0;CI?NCIAS SOCIAIS;PUC/RS;80;2005;;4
34;42007011011P9;CI?NCIAS SOCIAIS;UNISINOS;224;1999;2006;4
34;33004110042P8;CI?NCIAS SOCIAIS;UNESP/MAR;173;1999;2006;4
34;40001016032P2;SOCIOLOGIA;UFPR;133;1997;2004;4
34;23001011004P0;CI?NCIAS SOCIAIS;UFRN;138;1979;2001;4
34;32001010047P7;SOCIOLOGIA E POL?TICA;UFMG;124;;1994;4
34;31005012030P0;SOCIOLOGIA POL?TICA E CULTURA;PUC-RIO;83;2005;;4
34;15001016034P4;CI?NCIAS SOCIAIS;UFPA;128;2003;2002;4
34;27001016011P8;CI?NCIAS SOCIAIS;FUFSE;49;2001;;4
34;20001010011P9;CI?NCIAS SOCIAIS;UFMA;123;2003;;3
34;40002012017P0;CI?NCIAS SOCIAIS;UEL;101;2000;;3
34;32005016011P8;CI?NCIAS SOCIAIS;UFJF;121;2005;;3
34;22003010009P2;POL?TICAS P?BLICAS E SOCIEDADE;FUNECE;51;2001;;3
34;52001016020P8;SOCIOLOGIA;UFG;119;1999;;3
34;42003016024P8;CI?NCIAS SOCIAIS;UFPEL;132;2006;;3
34;26001012013P8;SOCIOLOGIA;UFAL;112;2003;;3
35;53001010010P9;ANTROPOLOGIA;UNB;157;1972;1981;7
35;31001017021P5;ANTROPOLOGIA SOCIAL;UFRJ;137;1968;1977;7
35;42001013034P0;ANTROPOLOGIA SOCIAL;UFRGS;136;1979;1991;6
35;33002010151P8;ARQUEOLOGIA;USP;249;1989;1989;5
35;33002010029P8;CI?NCIA SOCIAL (ANTROPOLOGIA SOCIAL);USP;249;1972;1972;5
35;41001010017P0;ANTROPOLOGIA SOCIAL;UFSC;142;1985;1999;5
35;33003017016P0;ANTROPOLOGIA SOCIAL;UNICAMP;182;1971;2004;5
35;25001019013P5;ANTROPOLOGIA;UFPE;131;1977;2001;5
35;31003010031P7;ANTROPOLOGIA;UFF;118;1994;2002;5
35;25001019059P5;ARQUEOLOGIA;UFPE;131;2003;2003;4
35;40001016027P9;ANTROPOLOGIA SOCIAL;UFPR;133;1991;;3
35;31001017125P5;ARQUEOLOGIA;UFRJ;137;2006;;3
35;32001010072P1;ANTROPOLOGIA;UFMG;124;2006;;3
35;23001011037P6;ANTROPOLOGIA SOCIAL;UFRN;138;2005;;3
36;31001017024P4;GEOGRAFIA;UFRJ;137;1972;1992;7
36;33002010035P8;GEOGRAFIA (GEOGRAFIA HUMANA);USP;249;1971;1971;7
36;33004129042P3;GEOGRAFIA;UNESP/PP;174;1988;1995;6
36;42001013065P3;GEOGRAFIA;UFRGS;136;1998;2004;5
36;33002010034P1;GEOGRAFIA (GEOGRAFIA  F?SICA);USP;249;1971;1971;5
36;31003010041P2;GEOGRAFIA;UFF;118;1999;2002;5
36;32001010037P1;GEOGRAFIA;UFMG;124;1988;2003;5
36;32006012010P8;GEOGRAFIA;UFU;148;1998;2003;5
36;25001019016P4;GEOGRAFIA;UFPE;131;1976;2004;5
36;52001016012P5;GEOGRAFIA;UFG;119;1995;2007;5
36;41001010016P3;GEOGRAFIA;UFSC;142;1985;1999;4
36;22003010006P3;GEOGRAFIA;FUNECE;51;1996;;4
36;40001016035P1;GEOGRAFIA;UFPR;133;1999;2006;4
36;33003017080P0;GEOGRAFIA;UNICAMP;182;1983;1994;4
36;33004137004P0;GEOGRAFIA;UNESP/RC;175;1977;1983;4
36;40004015012P0;GEOGRAFIA;UEM;102;1998;;4
36;32008015003P4;TRATAMENTO DA INFORMA??O ESPACIAL;PUC/MG;78;1996;1999;4
36;53001010043P4;GEOGRAFIA;UNB;157;1996;;4
36;28001010032P1;GEOGRAFIA;UFBA;114;1994;;4
36;22001018044P0;GEOGRAFIA;UFC;115;2004;;4
36;42002010025P1;GEOGRAFIA;UFSM;145;2003;;3
36;40002012021P7;GEOGRAFIA, MEIO AMBIENTE E DESENVOLVIMENTO;UEL;101;2001;;3
36;24001015042P2;GEOGRAFIA;UFPB/J.P.;130;2003;;3
36;15001016042P7;GEOGRAFIA;UFPA;128;2004;;3
36;27001016001P2;GEOGRAFIA;FUFSE;49;1985;2003;3
36;50001019006P0;GEOGRAFIA;UFMT;126;2003;;3
36;31004016035P5;GEOGRAFIA;UERJ;108;2002;;3
36;23001011028P7;GEOGRAFIA;UFRN;138;2000;;3
36;40005011010P4;GEOGRAFIA;UEPG;107;2006;;3
36;33005010031P5;GEOGRAFIA;PUC/SP;81;2006;;3
36;10001018005P0;GEOGRAFIA;UNIR;218;2006;;3
36;51001012015P1;GEOGRAFIA;UFMS;125;2000;;2
37;33002029020P6;PSICOBIOLOGIA;USP/RP;253;1984;1989;7
37;33002010037P0;PSICOLOGIA (PSICOLOGIA EXPERIMENTAL);USP;249;1970;1974;7
37;42001013047P5;PSICOLOGIA;UFRGS;136;1988;1995;7
37;25001019018P7;PSICOLOGIA COGNITIVA;UFPE;131;1976;1998;5
37;33050015005P8;PSICOLOGIA;USF;247;1999;2004;5
37;31005012009P0;PSICOLOGIA (PSICOLOGIA CL?NICA);PUC-RIO;83;1966;1985;5
37;42005019006P2;PSICOLOGIA;PUC/RS;80;1972;1995;5
37;24001015043P9;PSICOLOGIA (PSICOLOGIA SOCIAL);UFPB/J.P.;130;;2003;5
37;53001010068P7;CI?NCIAS DO COMPORTAMENTO;UNB;157;2006;2006;5
37;31001017097P1;TEORIA PSICANAL?TICA;UFRJ;137;1988;1994;5
37;23001011025P8;PSICOLOGIA;UFRN;138;1999;;5
37;30001013006P3;PSICOLOGIA;UFES;117;1992;1999;5
37;33002010162P0;PSICOLOGIA (NEUROCI?NCIAS E COMPORTAMENTO);USP;249;1991;1991;5
37;31004016013P1;PSICOLOGIA SOCIAL;UERJ;108;1991;2001;5
37;23001011003P4;PSICOBIOLOGIA;UFRN;138;1985;1998;5
37;53001010065P8;PSICOLOGIA SOCIAL, DO TRABALHO E DAS ORGANIZA??ES (PSTO);UNB;157;2006;2006;5
37;33002029030P1;PSICOLOGIA;USP/RP;253;1995;1995;5
37;41001010036P4;PSICOLOGIA;UFSC;142;1995;2004;5
37;53001010062P9;PROCESSOS DE DESENVOLVIMENTO HUMANO E SA?DE;UNB;157;2006;2006;5
37;24001015006P6;PSICOLOGIA (PSICOLOGIA SOCIAL);UFPB/J.P.;130;1976;2003;4
37;33005010013P7;PSICOLOGIA (PSICOLOGIA SOCIAL);PUC/SP;81;1972;1983;4
37;33002010040P1;PSICOLOGIA SOCIAL;USP;249;1976;1989;4
37;15001016009P0;PSICOLOGIA (TEORIA E PESQUISA DO COMPORTAMENTO);UFPA;128;1987;1999;4
37;28001010044P0;PSICOLOGIA;UFBA;114;2002;2007;4
37;32001010041P9;PSICOLOGIA;UFMG;124;1989;;4
37;31001017098P8;PSICOLOGIA;UFRJ;137;1992;1992;4
37;33002010039P3;PSICOLOGIA CL?NICA;USP;249;1975;1982;4
37;33002010038P7;PSICOLOGIA ESCOLAR E DO DESENVOLVIMENTO HUMANO;USP;249;1970;1974;4
37;31004016027P2;PSICAN?LISE;UERJ;108;1998;2007;4
37;33049017002P4;PSICOLOGIA;UNIMARCO;208;1994;;4
37;33005010014P3;PSICOLOGIA (PSICOLOGIA CL?NICA);PUC/SP;81;1976;1983;4
37;53001010064P1;PSICOLOGIA CL?NICA E CULTURA;UNB;157;2006;2006;4
37;52002012001P0;PSICOLOGIA;UCGO;92;1999;2007;4
37;53003012002P5;PSICOLOGIA;UCB;89;1999;;4
37;33006016002P8;PSICOLOGIA;PUCCAMP;82;1972;1995;4
37;33017018002P6;PSICOLOGIA DA SA?DE;UMESP;153;1978;;4
37;33005010026P1;PSICOLOGIA EXPERIMENTAL: AN?LISE DO COMPORTAMENTO;PUC/SP;81;1999;;4
37;31001017101P9;PSICOSSOCIOLOGIA DE COMUNID.E ECOLOGIA SOCIAL;UFRJ;137;1992;1999;4
37;42001013064P7;PSICOLOGIA SOCIAL E INSTITUCIONAL;UFRGS;136;1998;;4
37;25002015001P3;PSICOLOGIA CL?NICA;UNICAP;184;1999;;4
37;32008015012P3;PSICOLOGIA;PUC/MG;78;2004;;4
37;31003010043P5;PSICOLOGIA;UFF;118;1999;;3
37;33004048021P6;PSICOLOGIA;UNESP/ASS;166;1995;;3
37;31025013004P2;PSICOLOGIA;UNIVERSO;236;2006;;3
37;51002019004P6;PSICOLOGIA;UCDB;91;1997;;3
37;33004056085P0;PSICOLOGIA DO DESENVOLVIMENTO E APRENDIZAGEM;UNESP/BAU;167;2005;;3
37;42007011016P0;PSICOLOGIA;UNISINOS;224;2006;;3
37;22002014005P0;PSICOLOGIA;UNIFOR;203;1997;;3
37;32006012021P0;PSICOLOGIA;UFU;148;2003;;3
37;25001019066P1;PSICOLOGIA;UFPE;131;2006;;3
37;33079013002P0;PSICOLOGIA EDUCACIONAL;UNIFIEO;202;2006;;3
37;22001018043P3;PSICOLOGIA;UFC;115;2003;;3
37;40002012028P1;AN?LISE DO COMPORTAMENTO;UEL;101;2005;;3
37;15001016045P6;PSICOLOGIA;UFPA;128;2005;;3
37;53001010013P8;PSICOLOGIA;UNB;157;1975;1989;1
38;31004016006P5;EDUCA??O;UERJ;108;1979;2002;6
38;42007011003P6;EDUCA??O;UNISINOS;224;1994;1999;6
38;31005012001P0;EDUCA??O;PUC-RIO;83;1965;1976;6
38;32001010001P7;EDUCA??O;UFMG;124;1972;1991;6
38;42001013001P5;EDUCA??O;UFRGS;136;1972;1976;6
38;33002010001P6;EDUCA??O;USP;249;1971;1978;5
38;42005019001P0;EDUCA??O;PUC/RS;80;1972;1989;5
38;23001011001P1;EDUCA??O;UFRN;138;1978;1994;5
38;33007012001P8;EDUCA??O;UNIMEP;209;1972;1992;5
38;41001010015P7;EDUCA??O;UFSC;142;1984;1994;5
38;31003010001P0;EDUCA??O;UFF;118;1971;1995;5
38;33004137031P7;EDUCA??O MATEM?TICA;UNESP/RC;175;1984;1993;5
38;33005010002P5;EDUCA??O (PSICOLOGIA DA EDUCA??O);PUC/SP;81;1969;1982;5
38;33001014002P6;EDUCA??O ESPECIAL (EDUCA??O DO INDIV?DUO ESPECIAL);UFSCAR;143;1978;1999;5
38;33003017001P2;EDUCA??O;UNICAMP;182;1975;1980;5
38;51002019002P3;EDUCA??O;UCDB;91;1994;;5
38;32006012003P1;EDUCA??O;UFU;148;1989;2006;5
38;52001016007P1;EDUCA??O;UFG;119;1986;2001;5
38;40001016001P0;EDUCA??O;UFPR;133;1976;2001;4
38;33001014001P0;EDUCA??O;UFSCAR;143;1976;1991;4
38;33005010003P1;EDUCA??O (CURR?CULO);PUC/SP;81;1975;1990;4
38;33005010001P9;EDUCA??O: HIST?RIA, POL?TICA, SOCIEDADE;PUC/SP;81;1971;1977;4
38;25001019001P7;EDUCA??O;UFPE;131;1978;2002;4
38;33004110040P5;EDUCA??O;UNESP/MAR;173;1988;1993;4
38;33004030079P2;EDUCA??O ESCOLAR;UNESP/ARAR;165;1997;1997;4
38;31018017010P0;EDUCA??O;UNESA;161;2000;;4
38;28005015001P0;EDUCA??O E CONTEMPORANEIDADE;UNEB;159;2001;;4
38;40003019007P0;EDUCA??O;PUC/PR;79;1992;2007;4
38;42003016014P2;EDUCA??O;UFPEL;132;1995;2006;4
38;40004015004P8;EDUCA??O;UEM;102;1990;2007;4
38;53003012001P9;EDUCA??O;UCB;89;1994;;4
38;42002010001P5;EDUCA??O;UFSM;145;1970;;4
38;42004012002P0;EDUCA??O AMBIENTAL;FURG;53;1994;2006;4
38;21001014001P6;EDUCA??O;FUFPI;48;1991;;4
38;52002012004P9;EDUCA??O;UCGO;92;1999;2007;4
38;27001016003P5;EDUCA??O;FUFSE;49;1994;;4
38;51001012001P0;EDUCA??O;UFMS;125;1988;2005;4
38;33050015004P1;EDUCA??O;USF;247;2000;;4
38;33092010002P2;EDUCA??O;UNINOVE;214;1996;;4
38;32005016007P0;EDUCA??O;UFJF;121;1999;;4
38;50001019001P8;EDUCA??O;UFMT;126;1988;;4
38;28001010001P9;EDUCA??O;UFBA;114;1972;1992;4
38;15001016035P0;EDUCA??O;UFPA;128;2003;;4
38;42024013002P4;EDUCA??O NAS CI?NCIAS;UNIJU?;;1995;;4
38;30001013001P1;EDUCA??O;UFES;117;1978;2004;4
38;53001010001P0;EDUCA??O;UNB;157;1974;2005;4
38;22001018001P9;EDUCA??O;UFC;115;1977;1994;4
38;12001015001P0;EDUCA??O;UFAM;113;1987;;4
38;24001015001P4;EDUCA??O;UFPB/J.P.;130;1977;2003;4
38;33017018007P8;EDUCA??O;UMESP;153;1999;;4
38;40005011005P0;EDUCA??O;UEPG;107;2001;;4
38;31019013001P7;EDUCA??O;UCP/RJ;93;1986;;4
38;40020010002P3;EDUCA??O;UTP;258;1999;;4
38;33004129044P6;EDUCA??O;UNESP/PP;174;2001;;4
38;32008015006P3;EDUCA??O;PUC/MG;78;1998;;4
38;42019010009P2;EDUCA??O;ULBRA;151;1999;;4
38;42009014002P2;EDUCA??O;UPF;242;1997;;4
38;33065012001P6;EDUCA??O;UNISO;225;1996;;4
38;32028016002P1;EDUCA??O SUPERIOR;UNITRI;229;2006;;3
38;32036019001P4;EDUCA??O;UNIUBE;231;1999;;3
38;41005015003P0;EDUCA??O;UNIVALI;233;2000;;3
38;33131015001P2;EDUCA??O;UNISAL;221;2005;;3
38;15006018001P0;EDUCA??O;UEPa;105;2004;;3
38;33020019004P6;EDUCA??O;UNISANTOS;222;1999;;3
38;20001010008P8;EDUCA??O;UFMA;123;1988;;3
38;41015010002P6;EDUCA??O;UNESC;162;2004;;3
38;31021018007P6;EDUCA??O;UNIRIO;219;2004;;3
38;33006016005P7;EDUCA??O;PUCCAMP;82;1990;;3
38;22003010010P0;EDUCA??O;FUNECE;51;2003;;3
38;31002013017P4;EDUCA??O AGR?COLA;UFRRJ;141;2003;;3
38;41006011004P3;EDUCA??O;FURB;52;2001;;3
38;26001012011P5;EDUCA??O;UFAL;112;2001;;3
38;33054010002P4;EDUCA??O;UNOESTE;239;1995;;3
38;33004137064P2;EDUCA??O;UNESP/RC;175;2001;;3
38;33053014002P8;EDUCA??O;CUML;12;1998;;3
38;40002012015P7;EDUCA??O;UEL;101;1994;;3
38;31001017001P4;EDUCA??O;UFRJ;137;1972;1980;3
38;33052018003P8;EDUCA??O;UNICID;188;1997;;3
39;33002010030P6;CI?NCIA  POL?TICA;USP;249;1974;1974;7
39;31012019002P9;CI?NCIA POL?TICA (CI?NCIA POL?TICA E SOCIOLOGIA);IUPERJ;73;1969;1980;7
39;31005012026P2;RELA??ES INTERNACIONAIS;PUC-RIO;83;1987;2001;6
39;53001010025P6;RELA??ES INTERNACIONAIS;UNB;157;1984;2002;6
39;25001019033P6;CI?NCIA POL?TICA;UFPE;131;1982;2002;5
39;33004110044P0;RELA??ES INTERNACIONAIS (UNESP/UNICAMP/PUC-SP);UNESP/MAR;173;2003;;5
39;42001013033P4;CI?NCIA  POL?TICA;UFRGS;136;1973;1996;5
39;32001010011P2;CI?NCIA  POL?TICA;UFMG;124;1969;2006;5
39;33003017017P6;CI?NCIA  POL?TICA;UNICAMP;182;1974;2006;5
39;42001013077P1;RELA??ES INTERNACIONAIS;UFRGS;136;2002;;4
39;53001010026P2;CI?NCIA  POL?TICA;UNB;157;1984;;4
39;31003010033P0;CI?NCIA  POL?TICA;UFF;118;1994;2006;3
39;31003010050P1;RELAC?ES INTERNACIONAIS;UFF;118;2001;;3
39;53017013001P6;DIREITOS HUMANOS, CIDADANIA E VIOL?NCIA;UNIEURO;191;2006;;3
39;31001017114P3;CI?NCIA POL?TICA;UFRJ;137;2001;;3
39;31065015001P0;RELA??ES INTERNACIONAIS PARA A AM?RICA DO SUL;CEBELA;3;2006;;3
39;42002010022P2;INTEGRA??O  LATINO - AMERICANA;UFSM;145;1993;;2
40;31003010005P6;HIST?RIA;UFF;118;1971;1985;7
40;33003017019P9;HIST?RIA;UNICAMP;182;1976;1984;7
40;33002010032P9;HIST?RIA SOCIAL;USP;249;1971;1971;7
40;31001017023P8;HIST?RIA SOCIAL;UFRJ;137;1982;1992;6
40;32001010043P1;HIST?RIA;UFMG;124;1990;2000;6
40;42005019005P6;HIST?RIA;PUC/RS;80;1973;1987;6
40;33002010033P5;HIST?RIA ECON?MICA;USP;249;1971;1971;6
40;33005010010P8;HIST?RIA;PUC/SP;81;1972;1990;5
40;42001013043P0;HIST?RIA;UFRGS;136;1986;1995;5
40;40001016009P0;HIST?RIA;UFPR;133;1972;1982;5
40;33004048018P5;HIST?RIA;UNESP/ASS;166;1980;1989;5
40;31005012024P0;HIST?RIA SOCIAL  DA CULTURA;PUC-RIO;83;1987;1998;5
40;25001019015P8;HIST?RIA;UFPE;131;1974;1991;5
40;41001010004P5;HIST?RIA;UFSC;142;1975;1998;5
40;31010016006P1;HIST?RIA DAS CI?NCIAS;FIOCRUZ;43;2001;2001;5
40;53001010011P5;HIST?RIA;UNB;157;1976;1994;5
40;42007011001P3;HIST?RIA;UNISINOS;224;1987;1999;5
40;28001010022P6;HIST?RIA;UFBA;114;1990;2002;5
40;33004072013P0;HIST?RIA;UNESP/FR;169;1980;2001;4
40;32006012012P0;HIST?RIA;UFU;148;1999;2006;4
40;31004016024P3;HIST?RIA;UERJ;108;1995;2003;4
40;52001016002P0;HIST?RIA;UFG;119;1972;2003;4
40;31001017119P5;HIST?RIA COMPARADA;UFRJ;137;2002;;4
40;50001019005P3;HIST?RIA;UFMT;126;1998;;4
40;42009014003P9;HIST?RIA;UPF;242;1999;;4
40;22001018033P8;HIST?RIA;UFC;115;2000;;4
40;21001014009P7;HIST?RIA;FUFPI;48;2004;;4
40;40015017007P5;HIST?RIA, PODER E PR?TICAS SOCIAIS;UNIOESTE;215;2006;;3
40;32005016010P1;HIST?RIA;UFJF;121;2004;;3
40;15001016043P3;HIST?RIA;UFPA;128;2004;;3
40;30001013017P5;HIST?RIA;UFES;117;2003;;3
40;40004015025P5;HIST?RIA;UEM;102;2004;;3
40;51005018002P2;HIST?RIA;UFGD;120;1999;;3
40;24001015045P1;HIST?RIA;UFPB/J.P.;130;2005;;3
40;31027016001P6;HIST?RIA;USS;255;1994;;3
40;25003011019P6;HIST?RIA SOCIAL DA CULTURA REGIONAL;UFRPE;139;2006;;3
40;31004016046P7;HIST?RIA SOCIAL;UERJ;108;2006;;3
40;12001015023P4;HIST?RIA;UFAM;113;2006;;3
40;23001011038P2;HIST?RIA;UFRN;138;2005;;3
40;31025013003P6;HIST?RIA;UNIVERSO;236;2006;;2
40;22003010020P6;HIST?RIA E CULTURAS;FUNECE;51;2006;;2
41;32001010056P6;ESTUDOS LITER?RIOS;UFMG;124;1998;1998;7
41;33004030009P4;LINGU?STICA E L?NGUA PORTUGUESA;UNESP/ARAR;165;1977;1977;6
41;33002010110P0;LITERATURA BRASILEIRA;USP;249;1971;1971;6
41;33003017030P2;LING??STICA;UNICAMP;182;1971;1979;6
41;33002010103P3;LING??STICA;USP;249;1971;1971;5
41;42005019009P1;LING??STICA E LETRAS;PUC/RS;80;1970;1978;5
41;33003017031P9;TEORIA E HIST?RIA LITER?RIA;UNICAMP;182;1977;1987;5
41;33002010109P1;ESTUDOS LINGU?STICOS  E LITER?RIOS EM INGL?S;USP;249;1971;1971;5
41;42001013031P1;LETRAS;UFRGS;136;1973;1991;5
41;31001017071P2;LETRAS (CI?NCIA DA LITERATURA);UFRJ;137;1970;1971;5
41;33002010113P9;LETRAS (L?NGUA ESPANHOLA E LIT. ESPANHOLA E HISPANO-AMERIC.);USP;249;1977;1984;5
41;41001010013P4;LITERATURA;UFSC;142;1971;1997;5
41;33003017043P7;LING??STICA APLICADA;UNICAMP;182;1987;1993;5
41;41001010012P8;LETRAS (INGL?S E LITERATURA CORRESPONDENTE);UFSC;142;1972;1987;5
41;31001017070P6;LETRAS (LETRAS VERN?CULAS);UFRJ;137;1970;1970;5
41;31005012022P7;LETRAS;PUC-RIO;83;1970;1973;5
41;41001010014P0;LING??STICA;UFSC;142;1971;1988;5
41;31004016009P4;LETRAS;UERJ;108;1988;1993;5
41;32001010057P2;ESTUDOS LING??STICOS;UFMG;124;1998;1998;5
41;33004030016P0;ESTUDOS LITER?RIOS;UNESP/ARAR;165;1980;1993;5
41;22001018024P9;LING??STICA;UFC;115;1993;2003;5
41;33002010112P2;LETRAS (TEORIA LITER?RIA E LITERATURA COMPARADA);USP;249;1971;1971;5
41;32008015001P1;LETRAS;PUC/MG;78;1988;1997;5
41;33005010023P2;LING??STICA APLICADA E ESTUDOS DA LINGUAGEM;PUC/SP;81;1970;1979;5
41;31001017067P5;LING??STICA;UFRJ;137;1968;1975;5
41;28001010017P2;LETRAS E LING??STICA;UFBA;114;1976;1996;5
41;33002010108P5;LETRAS (L?NGUA E LITERATURA FRANCESA);USP;249;1971;1971;5
41;31003010016P8;LETRAS;UFF;118;1971;1994;5
41;33002010105P6;LETRAS (L?NGUA E LITERATURA ALEM?);USP;249;1971;1971;5
41;33005010022P6;L?NGUA PORTUGUESA;PUC/SP;81;1974;1994;5
41;25001019032P0;LETRAS;UFPE;131;1976;1990;5
41;33002010168P8;LETRAS (EST.COMP. DE LITER. DE L?NGUA PORTUGUESA);USP;249;1994;1994;5
41;33004153015P2;LETRAS;UNESP/SJRP;177;1979;1986;4
41;33024014015P3;LETRAS;UPM;244;1994;2006;4
41;42006015003P0;LETRAS;UCPEL;94;1994;2006;4
41;53001010022P7;LITERATURA;UNB;157;1975;1998;4
41;33002010107P9;FILOLOGIA E L?NGUA PORTUGUESA;USP;249;1971;1971;4
41;31001017086P0;LETRAS NEOLATINAS;UFRJ;137;1970;1970;4
41;33004153069P5;ESTUDOS LING??STICOS;UNESP/SJRP;177;1999;2005;4
41;32006012007P7;LING??STICA;UFU;148;1995;;4
